date,day_of_week,month,meal_slot,scenario,academic_event,is_raining,attendance_pct,actual_attendance
2024-10-23,2,10,breakfast,baseline,,0,0.4469,268
2024-10-23,2,10,lunch,baseline,,0,0.5523,331
2024-10-23,2,10,dinner,baseline,,0,0.7043,423
2024-10-24,3,10,breakfast,baseline,,0,0.4632,278
2024-10-24,3,10,lunch,baseline,,0,0.6545,393
2024-10-24,3,10,dinner,baseline,,0,0.6708,402
2024-10-25,4,10,breakfast,baseline,,0,0.4212,253
2024-10-25,4,10,lunch,baseline,,0,0.6654,399
2024-10-25,4,10,dinner,baseline,,0,0.7494,450
2024-10-26,5,10,breakfast,weekend,,0,0.2924,175
2024-10-26,5,10,lunch,weekend,,0,0.7205,432
2024-10-26,5,10,dinner,weekend,,0,0.8217,493
2024-10-27,6,10,breakfast,best_menu,,0,0.5987,359
2024-10-27,6,10,lunch,best_menu,,0,0.8645,519
2024-10-27,6,10,dinner,best_menu,,0,0.8815,529
2024-10-28,0,10,breakfast,baseline,,0,0.5196,312
2024-10-28,0,10,lunch,baseline,,0,0.7327,440
2024-10-28,0,10,dinner,baseline,,0,0.6763,406
2024-10-29,1,10,breakfast,baseline,,0,0.5035,302
2024-10-29,1,10,lunch,baseline,,0,0.5797,348
2024-10-29,1,10,dinner,baseline,,0,0.6706,402
2024-10-30,2,10,breakfast,baseline,,0,0.4651,279
2024-10-30,2,10,lunch,baseline,,0,0.6281,377
2024-10-30,2,10,dinner,baseline,,0,0.711,427
2024-10-31,3,10,breakfast,baseline,,0,0.4244,255
2024-10-31,3,10,lunch,baseline,,0,0.5888,353
2024-10-31,3,10,dinner,baseline,,0,0.8869,532
2024-11-01,4,11,breakfast,baseline,,0,0.4819,289
2024-11-01,4,11,lunch,baseline,,0,0.6086,365
2024-11-01,4,11,dinner,baseline,,0,0.7388,443
2024-11-02,5,11,breakfast,weekend,,0,0.2364,142
2024-11-02,5,11,lunch,weekend,,0,0.6228,374
2024-11-02,5,11,dinner,weekend,,0,0.6699,402
2024-11-03,6,11,breakfast,best_menu,,0,0.4823,289
2024-11-03,6,11,lunch,best_menu,,0,0.8848,531
2024-11-03,6,11,dinner,best_menu,,0,0.8968,538
2024-11-04,0,11,breakfast,baseline,,0,0.4648,279
2024-11-04,0,11,lunch,baseline,,0,0.673,404
2024-11-04,0,11,dinner,baseline,,0,0.6959,418
2024-11-05,1,11,breakfast,baseline,,0,0.4762,286
2024-11-05,1,11,lunch,baseline,,0,0.6041,362
2024-11-05,1,11,dinner,baseline,,0,0.7836,470
2024-11-06,2,11,breakfast,baseline,,0,0.4302,258
2024-11-06,2,11,lunch,baseline,,0,0.5764,346
2024-11-06,2,11,dinner,baseline,,0,0.679,407
2024-11-07,3,11,breakfast,baseline,,0,0.3677,221
2024-11-07,3,11,lunch,baseline,,0,0.6377,383
2024-11-07,3,11,dinner,baseline,,0,0.7696,462
2024-11-08,4,11,breakfast,baseline,,0,0.451,271
2024-11-08,4,11,lunch,baseline,,0,0.6622,397
2024-11-08,4,11,dinner,baseline,,0,0.7871,472
2024-11-09,5,11,breakfast,weekend,,0,0.3306,198
2024-11-09,5,11,lunch,weekend,,0,0.6439,386
2024-11-09,5,11,dinner,weekend,,0,0.8888,533
2024-11-10,6,11,breakfast,best_menu,,0,0.5779,347
2024-11-10,6,11,lunch,best_menu,,0,0.8044,483
2024-11-10,6,11,dinner,best_menu,,0,0.8703,522
2024-11-11,0,11,breakfast,baseline,,0,0.4438,266
2024-11-11,0,11,lunch,baseline,,0,0.5543,333
2024-11-11,0,11,dinner,baseline,,0,0.808,485
2024-11-12,1,11,breakfast,baseline,,0,0.4213,253
2024-11-12,1,11,lunch,baseline,,0,0.6486,389
2024-11-12,1,11,dinner,baseline,,0,0.7065,424
2024-11-13,2,11,breakfast,baseline,,0,0.4779,287
2024-11-13,2,11,lunch,baseline,,0,0.6314,379
2024-11-13,2,11,dinner,baseline,,0,0.8544,513
2024-11-14,3,11,breakfast,baseline,,0,0.486,292
2024-11-14,3,11,lunch,baseline,,0,0.6383,383
2024-11-14,3,11,dinner,baseline,,0,0.7977,479
2024-11-15,4,11,breakfast,baseline,,0,0.4482,269
2024-11-15,4,11,lunch,baseline,,0,0.6275,376
2024-11-15,4,11,dinner,baseline,,0,0.6998,420
2024-11-16,5,11,breakfast,weekend,,0,0.3156,189
2024-11-16,5,11,lunch,weekend,,0,0.7332,440
2024-11-16,5,11,dinner,weekend,,0,0.8796,528
2024-11-17,6,11,breakfast,best_menu,,0,0.5173,310
2024-11-17,6,11,lunch,best_menu,,0,0.8239,494
2024-11-17,6,11,dinner,best_menu,,0,0.8551,513
2024-11-18,0,11,breakfast,rain_exam,exam,1,0.5553,333
2024-11-18,0,11,lunch,rain_exam,exam,1,0.7531,452
2024-11-18,0,11,dinner,rain_exam,exam,1,0.7547,453
2024-11-19,1,11,breakfast,rain_exam,exam,1,0.639,383
2024-11-19,1,11,lunch,rain_exam,exam,1,0.5509,331
2024-11-19,1,11,dinner,rain_exam,exam,1,0.6152,369
2024-11-20,2,11,breakfast,exam,exam,0,0.6531,392
2024-11-20,2,11,lunch,exam,exam,0,0.748,449
2024-11-20,2,11,dinner,exam,exam,0,0.7747,465
2024-11-21,3,11,breakfast,exam,exam,0,0.7542,453
2024-11-21,3,11,lunch,exam,exam,0,0.7817,469
2024-11-21,3,11,dinner,exam,exam,0,0.8784,527
2024-11-22,4,11,breakfast,exam,exam,0,0.6295,378
2024-11-22,4,11,lunch,exam,exam,0,0.6084,365
2024-11-22,4,11,dinner,exam,exam,0,0.8845,531
2024-11-23,5,11,breakfast,exam,exam,0,0.5681,341
2024-11-23,5,11,lunch,exam,exam,0,0.6945,417
2024-11-23,5,11,dinner,exam,exam,0,0.7864,472
2024-11-24,6,11,breakfast,exam,exam,0,0.6528,392
2024-11-24,6,11,lunch,exam,exam,0,0.611,367
2024-11-24,6,11,dinner,exam,exam,0,0.9093,546
2024-11-25,0,11,breakfast,exam,exam,0,0.6369,382
2024-11-25,0,11,lunch,exam,exam,0,0.5878,353
2024-11-25,0,11,dinner,exam,exam,0,0.7976,479
2024-11-26,1,11,breakfast,exam,exam,0,0.5055,303
2024-11-26,1,11,lunch,exam,exam,0,0.7129,428
2024-11-26,1,11,dinner,exam,exam,0,0.7849,471
2024-11-27,2,11,breakfast,exam,exam,0,0.6149,369
2024-11-27,2,11,lunch,exam,exam,0,0.757,454
2024-11-27,2,11,dinner,exam,exam,0,0.9059,544
2024-11-28,3,11,breakfast,exam,exam,0,0.6394,384
2024-11-28,3,11,lunch,exam,exam,0,0.7554,453
2024-11-28,3,11,dinner,exam,exam,0,0.7637,458
2024-11-29,4,11,breakfast,exam,exam,0,0.6105,366
2024-11-29,4,11,lunch,exam,exam,0,0.7004,420
2024-11-29,4,11,dinner,exam,exam,0,0.8651,519
2024-11-30,5,11,breakfast,weekend,,0,0.3055,183
2024-11-30,5,11,lunch,weekend,,0,0.7542,453
2024-11-30,5,11,dinner,weekend,,0,0.8017,481
2024-12-01,6,12,breakfast,best_menu,,0,0.5281,317
2024-12-01,6,12,lunch,best_menu,,0,0.8475,508
2024-12-01,6,12,dinner,best_menu,,0,0.7648,459
2024-12-02,0,12,breakfast,baseline,,0,0.4816,289
2024-12-02,0,12,lunch,baseline,,0,0.647,388
2024-12-02,0,12,dinner,baseline,,0,0.7747,465
2024-12-03,1,12,breakfast,baseline,,0,0.4669,280
2024-12-03,1,12,lunch,baseline,,0,0.6667,400
2024-12-03,1,12,dinner,baseline,,0,0.9126,548
2024-12-04,2,12,breakfast,baseline,,0,0.4213,253
2024-12-04,2,12,lunch,baseline,,0,0.655,393
2024-12-04,2,12,dinner,baseline,,0,0.7763,466
2024-12-05,3,12,breakfast,baseline,,0,0.4128,248
2024-12-05,3,12,lunch,baseline,,0,0.7504,450
2024-12-05,3,12,dinner,baseline,,0,0.7696,462
2024-12-06,4,12,breakfast,baseline,,0,0.483,290
2024-12-06,4,12,lunch,baseline,,0,0.6278,377
2024-12-06,4,12,dinner,baseline,,0,0.7348,441
2024-12-07,5,12,breakfast,weekend,,0,0.269,161
2024-12-07,5,12,lunch,weekend,,0,0.7197,432
2024-12-07,5,12,dinner,weekend,,0,0.9032,542
2024-12-08,6,12,breakfast,best_menu,,0,0.5173,310
2024-12-08,6,12,lunch,best_menu,,0,0.7675,461
2024-12-08,6,12,dinner,best_menu,,0,0.8705,522
2024-12-09,0,12,breakfast,baseline,,0,0.4364,262
2024-12-09,0,12,lunch,baseline,,0,0.6798,408
2024-12-09,0,12,dinner,baseline,,0,0.646,388
2024-12-10,1,12,breakfast,baseline,,0,0.4363,262
2024-12-10,1,12,lunch,baseline,,0,0.6524,391
2024-12-10,1,12,dinner,baseline,,0,0.6824,409
2024-12-11,2,12,breakfast,baseline,,0,0.4948,297
2024-12-11,2,12,lunch,baseline,,0,0.682,409
2024-12-11,2,12,dinner,baseline,,0,0.6591,395
2024-12-12,3,12,breakfast,baseline,,0,0.4646,279
2024-12-12,3,12,lunch,baseline,,0,0.552,331
2024-12-12,3,12,dinner,baseline,,0,0.7485,449
2024-12-13,4,12,breakfast,baseline,,0,0.47,282
2024-12-13,4,12,lunch,baseline,,0,0.6423,385
2024-12-13,4,12,dinner,baseline,,0,0.7675,460
2024-12-14,5,12,breakfast,weekend,,0,0.3294,198
2024-12-14,5,12,lunch,weekend,,0,0.5394,324
2024-12-14,5,12,dinner,weekend,,0,0.7634,458
2024-12-15,6,12,breakfast,post_holiday,holiday,0,0.3296,198
2024-12-15,6,12,lunch,post_holiday,holiday,0,0.5457,327
2024-12-15,6,12,dinner,post_holiday,holiday,0,0.6966,418
2024-12-16,0,12,breakfast,post_holiday,holiday,0,0.3936,236
2024-12-16,0,12,lunch,post_holiday,holiday,0,0.502,301
2024-12-16,0,12,dinner,post_holiday,holiday,0,0.5993,360
2024-12-17,1,12,breakfast,post_holiday,holiday,0,0.3667,220
2024-12-17,1,12,lunch,post_holiday,holiday,0,0.5617,337
2024-12-17,1,12,dinner,post_holiday,holiday,0,0.5385,323
2024-12-18,2,12,breakfast,post_holiday,holiday,0,0.4018,241
2024-12-18,2,12,lunch,post_holiday,holiday,0,0.5338,320
2024-12-18,2,12,dinner,post_holiday,holiday,0,0.6625,397
2024-12-19,3,12,breakfast,post_holiday,holiday,0,0.4196,252
2024-12-19,3,12,lunch,post_holiday,holiday,0,0.5276,317
2024-12-19,3,12,dinner,post_holiday,holiday,0,0.623,374
2024-12-20,4,12,breakfast,post_holiday,holiday,0,0.3655,219
2024-12-20,4,12,lunch,post_holiday,holiday,0,0.5718,343
2024-12-20,4,12,dinner,post_holiday,holiday,0,0.6463,388
2024-12-21,5,12,breakfast,post_holiday,holiday,0,0.3831,230
2024-12-21,5,12,lunch,post_holiday,holiday,0,0.5639,338
2024-12-21,5,12,dinner,post_holiday,holiday,0,0.6121,367
2024-12-22,6,12,breakfast,post_holiday,holiday,0,0.3353,201
2024-12-22,6,12,lunch,post_holiday,holiday,0,0.5963,358
2024-12-22,6,12,dinner,post_holiday,holiday,0,0.7026,422
2024-12-23,0,12,breakfast,post_holiday,holiday,0,0.4517,271
2024-12-23,0,12,lunch,post_holiday,holiday,0,0.5848,351
2024-12-23,0,12,dinner,post_holiday,holiday,0,0.6825,410
2024-12-24,1,12,breakfast,post_holiday,holiday,0,0.3767,226
2024-12-24,1,12,lunch,post_holiday,holiday,0,0.5326,320
2024-12-24,1,12,dinner,post_holiday,holiday,0,0.6531,392
2024-12-25,2,12,breakfast,post_holiday,holiday,0,0.3889,233
2024-12-25,2,12,lunch,post_holiday,holiday,0,0.5022,301
2024-12-25,2,12,dinner,post_holiday,holiday,0,0.6751,405
2024-12-26,3,12,breakfast,post_holiday,holiday,0,0.4034,242
2024-12-26,3,12,lunch,post_holiday,holiday,0,0.574,344
2024-12-26,3,12,dinner,post_holiday,holiday,0,0.6196,372
2024-12-27,4,12,breakfast,post_holiday,holiday,0,0.3567,214
2024-12-27,4,12,lunch,post_holiday,holiday,0,0.4708,282
2024-12-27,4,12,dinner,post_holiday,holiday,0,0.6453,387
2024-12-28,5,12,breakfast,post_holiday,holiday,0,0.3698,222
2024-12-28,5,12,lunch,post_holiday,holiday,0,0.4136,248
2024-12-28,5,12,dinner,post_holiday,holiday,0,0.5701,342
2024-12-29,6,12,breakfast,post_holiday,holiday,0,0.363,218
2024-12-29,6,12,lunch,post_holiday,holiday,0,0.5573,334
2024-12-29,6,12,dinner,post_holiday,holiday,0,0.5629,338
2024-12-30,0,12,breakfast,post_holiday,holiday,0,0.3789,227
2024-12-30,0,12,lunch,post_holiday,holiday,0,0.5542,333
2024-12-30,0,12,dinner,post_holiday,holiday,0,0.7512,451
2024-12-31,1,12,breakfast,post_holiday,holiday,0,0.3739,224
2024-12-31,1,12,lunch,post_holiday,holiday,0,0.516,310
2024-12-31,1,12,dinner,post_holiday,holiday,0,0.6168,370
2025-01-01,2,1,breakfast,baseline,,0,0.4462,268
2025-01-01,2,1,lunch,baseline,,0,0.6133,368
2025-01-01,2,1,dinner,baseline,,0,0.838,503
2025-01-02,3,1,breakfast,baseline,,0,0.5328,320
2025-01-02,3,1,lunch,baseline,,0,0.6379,383
2025-01-02,3,1,dinner,baseline,,0,0.8571,514
2025-01-03,4,1,breakfast,baseline,,0,0.4847,291
2025-01-03,4,1,lunch,baseline,,0,0.5966,358
2025-01-03,4,1,dinner,baseline,,0,0.6988,419
2025-01-04,5,1,breakfast,weekend,,0,0.3237,194
2025-01-04,5,1,lunch,weekend,,0,0.7023,421
2025-01-04,5,1,dinner,weekend,,0,0.7027,422
2025-01-05,6,1,breakfast,best_menu,,0,0.4724,283
2025-01-05,6,1,lunch,best_menu,,0,0.6869,412
2025-01-05,6,1,dinner,best_menu,,0,0.9079,545
2025-01-06,0,1,breakfast,baseline,,0,0.4495,270
2025-01-06,0,1,lunch,baseline,,0,0.5188,311
2025-01-06,0,1,dinner,baseline,,0,0.7386,443
2025-01-07,1,1,breakfast,baseline,,0,0.5255,315
2025-01-07,1,1,lunch,baseline,,0,0.5595,336
2025-01-07,1,1,dinner,baseline,,0,0.7266,436
2025-01-08,2,1,breakfast,baseline,,0,0.4662,280
2025-01-08,2,1,lunch,baseline,,0,0.6619,397
2025-01-08,2,1,dinner,baseline,,0,0.7569,454
2025-01-09,3,1,breakfast,baseline,,0,0.478,287
2025-01-09,3,1,lunch,baseline,,0,0.5923,355
2025-01-09,3,1,dinner,baseline,,0,0.8027,482
2025-01-10,4,1,breakfast,baseline,,0,0.4618,277
2025-01-10,4,1,lunch,baseline,,0,0.6424,385
2025-01-10,4,1,dinner,baseline,,0,0.713,428
2025-01-11,5,1,breakfast,weekend,,0,0.2851,171
2025-01-11,5,1,lunch,weekend,,0,0.64,384
2025-01-11,5,1,dinner,weekend,,0,0.7612,457
2025-01-12,6,1,breakfast,best_menu,,0,0.5471,328
2025-01-12,6,1,lunch,best_menu,,0,0.7264,436
2025-01-12,6,1,dinner,best_menu,,0,0.9513,571
2025-01-13,0,1,breakfast,baseline,,0,0.4296,258
2025-01-13,0,1,lunch,baseline,,0,0.6017,361
2025-01-13,0,1,dinner,baseline,,0,0.8295,498
2025-01-14,1,1,breakfast,baseline,,0,0.4424,265
2025-01-14,1,1,lunch,baseline,,0,0.6586,395
2025-01-14,1,1,dinner,baseline,,0,0.6236,374
2025-01-15,2,1,breakfast,baseline,,0,0.5219,313
2025-01-15,2,1,lunch,baseline,,0,0.64,384
2025-01-15,2,1,dinner,baseline,,0,0.7541,452
2025-01-16,3,1,breakfast,baseline,,0,0.4822,289
2025-01-16,3,1,lunch,baseline,,0,0.5321,319
2025-01-16,3,1,dinner,baseline,,0,0.6491,389
2025-01-17,4,1,breakfast,baseline,,0,0.4243,255
2025-01-17,4,1,lunch,baseline,,0,0.6998,420
2025-01-17,4,1,dinner,baseline,,0,0.7311,439
2025-01-18,5,1,breakfast,weekend,,0,0.2696,162
2025-01-18,5,1,lunch,weekend,,0,0.546,328
2025-01-18,5,1,dinner,weekend,,0,0.7687,461
2025-01-19,6,1,breakfast,best_menu,,0,0.5152,309
2025-01-19,6,1,lunch,best_menu,,0,0.869,521
2025-01-19,6,1,dinner,best_menu,,0,0.9863,592
2025-01-20,0,1,breakfast,rain,,1,0.2626,158
2025-01-20,0,1,lunch,rain,,1,0.5597,336
2025-01-20,0,1,dinner,rain,,1,0.6615,397
2025-01-21,1,1,breakfast,baseline,,0,0.4853,291
2025-01-21,1,1,lunch,baseline,,0,0.5743,345
2025-01-21,1,1,dinner,baseline,,0,0.8705,522
2025-01-22,2,1,breakfast,baseline,,0,0.477,286
2025-01-22,2,1,lunch,baseline,,0,0.5478,329
2025-01-22,2,1,dinner,baseline,,0,0.6942,417
2025-01-23,3,1,breakfast,baseline,,0,0.4406,264
2025-01-23,3,1,lunch,baseline,,0,0.6759,406
2025-01-23,3,1,dinner,baseline,,0,0.7642,459
2025-01-24,4,1,breakfast,baseline,,0,0.4991,299
2025-01-24,4,1,lunch,baseline,,0,0.6213,373
2025-01-24,4,1,dinner,baseline,,0,0.6432,386
2025-01-25,5,1,breakfast,pre_holiday,pre_holiday,0,0.435,261
2025-01-25,5,1,lunch,pre_holiday,pre_holiday,0,0.4299,258
2025-01-25,5,1,dinner,pre_holiday,pre_holiday,0,0.4592,276
2025-01-26,6,1,breakfast,post_holiday,holiday,0,0.3655,219
2025-01-26,6,1,lunch,post_holiday,holiday,0,0.5258,315
2025-01-26,6,1,dinner,post_holiday,holiday,0,0.5636,338
2025-01-27,0,1,breakfast,post_holiday,post_holiday,0,0.361,217
2025-01-27,0,1,lunch,post_holiday,post_holiday,0,0.5751,345
2025-01-27,0,1,dinner,post_holiday,post_holiday,0,0.6743,405
2025-01-28,1,1,breakfast,baseline,,0,0.4359,262
2025-01-28,1,1,lunch,baseline,,0,0.6404,384
2025-01-28,1,1,dinner,baseline,,0,0.701,421
2025-01-29,2,1,breakfast,baseline,,0,0.4162,250
2025-01-29,2,1,lunch,baseline,,0,0.6012,361
2025-01-29,2,1,dinner,baseline,,0,0.6802,408
2025-01-30,3,1,breakfast,baseline,,0,0.4763,286
2025-01-30,3,1,lunch,baseline,,0,0.5529,332
2025-01-30,3,1,dinner,baseline,,0,0.7515,451
2025-01-31,4,1,breakfast,baseline,,0,0.4623,277
2025-01-31,4,1,lunch,baseline,,0,0.6327,380
2025-01-31,4,1,dinner,baseline,,0,0.6628,398
2025-02-01,5,2,breakfast,weekend,,0,0.3007,180
2025-02-01,5,2,lunch,weekend,,0,0.7576,455
2025-02-01,5,2,dinner,weekend,,0,0.6446,387
2025-02-02,6,2,breakfast,rain_weekend,,1,0.219,131
2025-02-02,6,2,lunch,rain_weekend,,1,0.5927,356
2025-02-02,6,2,dinner,rain_weekend,,1,0.696,418
2025-02-03,0,2,breakfast,baseline,,0,0.4457,267
2025-02-03,0,2,lunch,baseline,,0,0.5512,331
2025-02-03,0,2,dinner,baseline,,0,0.6093,366
2025-02-04,1,2,breakfast,baseline,,0,0.4145,249
2025-02-04,1,2,lunch,baseline,,0,0.6103,366
2025-02-04,1,2,dinner,baseline,,0,0.6668,400
2025-02-05,2,2,breakfast,baseline,,0,0.4437,266
2025-02-05,2,2,lunch,baseline,,0,0.5964,358
2025-02-05,2,2,dinner,baseline,,0,0.7727,464
2025-02-06,3,2,breakfast,baseline,,0,0.4616,277
2025-02-06,3,2,lunch,baseline,,0,0.6454,387
2025-02-06,3,2,dinner,baseline,,0,0.8447,507
2025-02-07,4,2,breakfast,baseline,,0,0.448,269
2025-02-07,4,2,lunch,baseline,,0,0.6907,414
2025-02-07,4,2,dinner,baseline,,0,0.8259,496
2025-02-08,5,2,breakfast,weekend,,0,0.2925,176
2025-02-08,5,2,lunch,weekend,,0,0.7761,466
2025-02-08,5,2,dinner,weekend,,0,0.8152,489
2025-02-09,6,2,breakfast,best_menu,,0,0.524,314
2025-02-09,6,2,lunch,best_menu,,0,0.7754,465
2025-02-09,6,2,dinner,best_menu,,0,0.9208,552
2025-02-10,0,2,breakfast,baseline,,0,0.4485,269
2025-02-10,0,2,lunch,baseline,,0,0.6373,382
2025-02-10,0,2,dinner,baseline,,0,0.7093,426
2025-02-11,1,2,breakfast,baseline,,0,0.5549,333
2025-02-11,1,2,lunch,baseline,,0,0.5433,326
2025-02-11,1,2,dinner,baseline,,0,0.7694,462
2025-02-12,2,2,breakfast,rain_exam,exam,1,0.6103,366
2025-02-12,2,2,lunch,rain_exam,exam,1,0.6691,401
2025-02-12,2,2,dinner,rain_exam,exam,1,0.778,467
2025-02-13,3,2,breakfast,exam,exam,0,0.66,396
2025-02-13,3,2,lunch,exam,exam,0,0.7997,480
2025-02-13,3,2,dinner,exam,exam,0,0.7041,422
2025-02-14,4,2,breakfast,exam,exam,0,0.6695,402
2025-02-14,4,2,lunch,exam,exam,0,0.7966,478
2025-02-14,4,2,dinner,exam,exam,0,0.7821,469
2025-02-15,5,2,breakfast,exam,exam,0,0.6576,395
2025-02-15,5,2,lunch,exam,exam,0,0.7323,439
2025-02-15,5,2,dinner,exam,exam,0,0.8863,532
2025-02-16,6,2,breakfast,exam,exam,0,0.5582,335
2025-02-16,6,2,lunch,exam,exam,0,0.7905,474
2025-02-16,6,2,dinner,exam,exam,0,0.8672,520
2025-02-17,0,2,breakfast,exam,exam,0,0.5735,344
2025-02-17,0,2,lunch,exam,exam,0,0.7628,458
2025-02-17,0,2,dinner,exam,exam,0,0.6993,420
2025-02-18,1,2,breakfast,exam,exam,0,0.5724,343
2025-02-18,1,2,lunch,exam,exam,0,0.7365,442
2025-02-18,1,2,dinner,exam,exam,0,0.8584,515
2025-02-19,2,2,breakfast,exam,exam,0,0.6407,384
2025-02-19,2,2,lunch,exam,exam,0,0.6926,416
2025-02-19,2,2,dinner,exam,exam,0,0.8315,499
2025-02-20,3,2,breakfast,exam,exam,0,0.6779,407
2025-02-20,3,2,lunch,exam,exam,0,0.7107,426
2025-02-20,3,2,dinner,exam,exam,0,0.8503,510
2025-02-21,4,2,breakfast,exam,exam,0,0.6702,402
2025-02-21,4,2,lunch,exam,exam,0,0.6301,378
2025-02-21,4,2,dinner,exam,exam,0,0.9188,551
2025-02-22,5,2,breakfast,exam,exam,0,0.7741,464
2025-02-22,5,2,lunch,exam,exam,0,0.6688,401
2025-02-22,5,2,dinner,exam,exam,0,0.8595,516
2025-02-23,6,2,breakfast,best_menu,,0,0.5842,350
2025-02-23,6,2,lunch,best_menu,,0,0.7554,453
2025-02-23,6,2,dinner,best_menu,,0,0.9161,550
2025-02-24,0,2,breakfast,baseline,,0,0.4602,276
2025-02-24,0,2,lunch,baseline,,0,0.5979,359
2025-02-24,0,2,dinner,baseline,,0,0.7446,447
2025-02-25,1,2,breakfast,baseline,,0,0.4549,273
2025-02-25,1,2,lunch,baseline,,0,0.6561,394
2025-02-25,1,2,dinner,baseline,,0,0.7364,442
2025-02-26,2,2,breakfast,baseline,,0,0.4856,291
2025-02-26,2,2,lunch,baseline,,0,0.6518,391
2025-02-26,2,2,dinner,baseline,,0,0.7064,424
2025-02-27,3,2,breakfast,rain,,1,0.2786,167
2025-02-27,3,2,lunch,rain,,1,0.4896,294
2025-02-27,3,2,dinner,rain,,1,0.6061,364
2025-02-28,4,2,breakfast,baseline,,0,0.427,256
2025-02-28,4,2,lunch,baseline,,0,0.6658,399
2025-02-28,4,2,dinner,baseline,,0,0.7177,431
2025-03-01,5,3,breakfast,rain_weekend,,1,0.1977,119
2025-03-01,5,3,lunch,rain_weekend,,1,0.6419,385
2025-03-01,5,3,dinner,rain_weekend,,1,0.6381,383
2025-03-02,6,3,breakfast,best_menu,,0,0.5267,316
2025-03-02,6,3,lunch,best_menu,,0,0.7116,427
2025-03-02,6,3,dinner,best_menu,,0,0.8617,517
2025-03-03,0,3,breakfast,baseline,,0,0.4648,279
2025-03-03,0,3,lunch,baseline,,0,0.6097,366
2025-03-03,0,3,dinner,baseline,,0,0.8925,535
2025-03-04,1,3,breakfast,baseline,,0,0.4573,274
2025-03-04,1,3,lunch,baseline,,0,0.5762,346
2025-03-04,1,3,dinner,baseline,,0,0.7204,432
2025-03-05,2,3,breakfast,baseline,,0,0.3663,220
2025-03-05,2,3,lunch,baseline,,0,0.6453,387
2025-03-05,2,3,dinner,baseline,,0,0.8642,519
2025-03-06,3,3,breakfast,baseline,,0,0.4594,276
2025-03-06,3,3,lunch,baseline,,0,0.6853,411
2025-03-06,3,3,dinner,baseline,,0,0.7402,444
2025-03-07,4,3,breakfast,baseline,,0,0.3681,221
2025-03-07,4,3,lunch,baseline,,0,0.6658,399
2025-03-07,4,3,dinner,baseline,,0,0.7432,446
2025-03-08,5,3,breakfast,weekend,,0,0.303,182
2025-03-08,5,3,lunch,weekend,,0,0.6673,400
2025-03-08,5,3,dinner,weekend,,0,0.7502,450
2025-03-09,6,3,breakfast,best_menu,,0,0.4762,286
2025-03-09,6,3,lunch,best_menu,,0,0.867,520
2025-03-09,6,3,dinner,best_menu,,0,0.7994,480
2025-03-10,0,3,breakfast,fest,fest,0,0.25,150
2025-03-10,0,3,lunch,fest,fest,0,0.1999,120
2025-03-10,0,3,dinner,fest,fest,0,0.3695,222
2025-03-11,1,3,breakfast,fest,fest,0,0.2075,124
2025-03-11,1,3,lunch,fest,fest,0,0.1844,111
2025-03-11,1,3,dinner,fest,fest,0,0.3678,221
2025-03-12,2,3,breakfast,fest,fest,0,0.2161,130
2025-03-12,2,3,lunch,fest,fest,0,0.1802,108
2025-03-12,2,3,dinner,fest,fest,0,0.3244,195
2025-03-13,3,3,breakfast,fest,fest,0,0.2325,140
2025-03-13,3,3,lunch,fest,fest,0,0.1633,98
2025-03-13,3,3,dinner,fest,fest,0,0.3611,217
2025-03-14,4,3,breakfast,baseline,,0,0.454,272
2025-03-14,4,3,lunch,baseline,,0,0.6136,368
2025-03-14,4,3,dinner,baseline,,0,0.8386,503
2025-03-15,5,3,breakfast,weekend,,0,0.2685,161
2025-03-15,5,3,lunch,weekend,,0,0.7376,443
2025-03-15,5,3,dinner,weekend,,0,0.7348,441
2025-03-16,6,3,breakfast,best_menu,,0,0.5467,328
2025-03-16,6,3,lunch,best_menu,,0,0.7685,461
2025-03-16,6,3,dinner,best_menu,,0,0.9643,579
2025-03-17,0,3,breakfast,baseline,,0,0.4277,257
2025-03-17,0,3,lunch,baseline,,0,0.6001,360
2025-03-17,0,3,dinner,baseline,,0,0.7161,430
2025-03-18,1,3,breakfast,baseline,,0,0.4726,284
2025-03-18,1,3,lunch,baseline,,0,0.72,432
2025-03-18,1,3,dinner,baseline,,0,0.8861,532
2025-03-19,2,3,breakfast,baseline,,0,0.4525,272
2025-03-19,2,3,lunch,baseline,,0,0.5737,344
2025-03-19,2,3,dinner,baseline,,0,0.7033,422
2025-03-20,3,3,breakfast,baseline,,0,0.4119,247
2025-03-20,3,3,lunch,baseline,,0,0.58,348
2025-03-20,3,3,dinner,baseline,,0,0.7413,445
2025-03-21,4,3,breakfast,baseline,,0,0.4803,288
2025-03-21,4,3,lunch,baseline,,0,0.5868,352
2025-03-21,4,3,dinner,baseline,,0,0.9186,551
2025-03-22,5,3,breakfast,weekend,,0,0.2925,176
2025-03-22,5,3,lunch,weekend,,0,0.6747,405
2025-03-22,5,3,dinner,weekend,,0,0.7878,473
2025-03-23,6,3,breakfast,best_menu,,0,0.6061,364
2025-03-23,6,3,lunch,best_menu,,0,0.8716,523
2025-03-23,6,3,dinner,best_menu,,0,0.9214,553
2025-03-24,0,3,breakfast,baseline,,0,0.4576,275
2025-03-24,0,3,lunch,baseline,,0,0.5765,346
2025-03-24,0,3,dinner,baseline,,0,0.8377,503
2025-03-25,1,3,breakfast,baseline,,0,0.4534,272
